Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
200,1770733710004,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.46331024169922,66.77915954589844,72.305908203125,71.85017395019531,73.2271728515625,72.50660705566406,67.33853149414063,68.7838134765625,68.66738891601563,67.83495330810547,9.523809432983398,5,75,71.42857360839844,70,61.904762268066406,47.36842346191406,45.45454788208008,21.052631378173828,19.047618865966797,23.14386558532715,17179869184,12884901888,13611057152,11815026688
201,1770733710205,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.42913055419922,66.90242767333984,72.49787902832031,71.86012268066406,73.30186462402344,72.56231689453125,67.65374755859375,69.21662902832031,68.59550476074219,68.2767333984375,26.3157901763916,25,78.94737243652344,77.77777862548828,70,68.42105102539063,57.142860412597656,44.4444465637207,25,10.526315689086914,23.14386558532715,17179869184,12884901888,13604143104,11815026688
203,1770733710406,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.42913055419922,66.90242767333984,72.49787902832031,71.86012268066406,73.30186462402344,72.56231689453125,67.65374755859375,69.21662902832031,68.59550476074219,68.2767333984375,10,10,85,80.95238494873047,78.94737243652344,85,70,50,50,38.095237731933594,23.14386558532715,17179869184,12884901888,13601783808,11815026688
200,1770733710610,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.42913055419922,66.90242767333984,72.49787902832031,71.86012268066406,73.30186462402344,72.56231689453125,67.65374755859375,69.21662902832031,68.59550476074219,68.2767333984375,80.95238494873047,76.19047546386719,80,78.94737243652344,71.42857360839844,70,57.894737243652344,47.619049072265625,25,10.526315689086914,23.43413543701172,17179869184,12884901888,13606862848,11815026688
200,1770733710811,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.42913055419922,66.90242767333984,72.49787902832031,71.86012268066406,73.30186462402344,72.56231689453125,67.65374755859375,69.21662902832031,68.59550476074219,68.2767333984375,21.052631378173828,15.789472579956055,73.68421173095703,75,70,68.42105102539063,52.38095474243164,35,26.3157901763916,5,23.43413543701172,17179869184,12884901888,13606862848,11815026688
201,1770733711012,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.42913055419922,66.90242767333984,72.49787902832031,71.86012268066406,73.30186462402344,72.56231689453125,67.65374755859375,69.21662902832031,68.59550476074219,68.2767333984375,10,10,75,73.68421173095703,72.22222137451172,65,55.55555725097656,36.842105865478516,30.000001907348633,5,23.43413543701172,17179869184,12884901888,13606862848,11815026688
204,1770733711214,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.6962890625,67.37139892578125,72.55203247070313,72.24321746826172,73.49069213867188,72.81472778320313,68.17904663085938,69.71873474121094,69.15809631347656,69.01336669921875,23.809524536132813,28.571430206298828,78.94737243652344,75,75,68.42105102539063,60.000003814697266,45,35,15.000000953674316,23.43413543701172,17179869184,12884901888,13606862848,11806638080
203,1770733711419,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.6962890625,67.37139892578125,72.55203247070313,72.24321746826172,73.49069213867188,72.81472778320313,68.17904663085938,69.71873474121094,69.15809631347656,69.01336669921875,10,10,76.19047546386719,75,70,66.66667175292969,60.000003814697266,45,35,10,23.43413543701172,17179869184,12884901888,13607911424,11806638080
204,1770733711622,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.6962890625,67.37139892578125,72.55203247070313,72.24321746826172,73.49069213867188,72.81472778320313,68.17904663085938,69.71873474121094,69.15809631347656,69.01336669921875,80,70,78.94737243652344,75,75,70,57.142860412597656,30.000001907348633,20,5.263157844543457,24.38780975341797,17179869184,12884901888,13611597824,11806638080
200,1770733711827,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.6962890625,67.37139892578125,72.55203247070313,72.24321746826172,73.49069213867188,72.81472778320313,68.17904663085938,69.71873474121094,69.15809631347656,69.01336669921875,15.000000953674316,15.000000953674316,76.19047546386719,75,70,68.42105102539063,55,35,25,13.636363983154297,24.38780975341797,17179869184,12884901888,13611909120,11806638080
200,1770733712027,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.6962890625,67.37139892578125,72.55203247070313,72.24321746826172,73.49069213867188,72.81472778320313,68.17904663085938,69.71873474121094,69.15809631347656,69.01336669921875,14.285715103149414,5.263157844543457,75,73.68421173095703,70,68.42105102539063,52.6315803527832,40,23.809524536132813,10,24.38780975341797,17179869184,12884901888,13615841280,11806638080
201,1770733712228,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.88609313964844,66.99534606933594,72.58112335205078,72.12945556640625,73.70455932617188,72.62025451660156,67.79212188720703,69.48248291015625,68.86458587646484,68.48216247558594,10.526315689086914,15.000000953674316,78.94737243652344,71.42857360839844,73.68421173095703,65,57.894737243652344,36.842105865478516,26.3157901763916,10.526315689086914,24.38780975341797,17179869184,12884901888,13614743552,11806638080
204,1770733712429,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.88609313964844,66.99534606933594,72.58112335205078,72.12945556640625,73.70455932617188,72.62025451660156,67.79212188720703,69.48248291015625,68.86458587646484,68.48216247558594,5,9.523809432983398,75,73.68421173095703,70,60.000003814697266,52.38095474243164,35,35,5,24.38780975341797,17179869184,12884901888,13615628288,11806638080
202,1770733712634,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.88609313964844,66.99534606933594,72.58112335205078,72.12945556640625,73.70455932617188,72.62025451660156,67.79212188720703,69.48248291015625,68.86458587646484,68.48216247558594,35,30.000001907348633,80,75,73.68421173095703,73.68421173095703,52.6315803527832,33.333335876464844,28.571430206298828,4.761904716491699,24.02022933959961,17179869184,12884901888,13618118656,11806638080
200,1770733712837,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.88609313964844,66.99534606933594,72.58112335205078,72.12945556640625,73.70455932617188,72.62025451660156,67.79212188720703,69.48248291015625,68.86458587646484,68.48216247558594,30.000001907348633,30.000001907348633,78.94737243652344,75,70,66.66667175292969,55,35,25,5,24.02022933959961,17179869184,12884901888,13618872320,11806638080
200,1770733713037,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.88609313964844,66.99534606933594,72.58112335205078,72.12945556640625,73.70455932617188,72.62025451660156,67.79212188720703,69.48248291015625,68.86458587646484,68.48216247558594,15.000000953674316,15.000000953674316,75,78.94737243652344,73.68421173095703,68.42105102539063,50,38.88888931274414,31.57894515991211,10.526315689086914,24.02022933959961,17179869184,12884901888,13625573376,11806638080
200,1770733713238,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.5863037109375,66.60595703125,72.31135559082031,72.12651824951172,72.99970245361328,72.51197814941406,67.36622619628906,69.04380798339844,68.54743957519531,68.23505401611328,20,25,75,73.68421173095703,71.42857360839844,70,55,38.095237731933594,20,10,24.02022933959961,17179869184,12884901888,13615726592,11806638080
200,1770733713439,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.5863037109375,66.60595703125,72.31135559082031,72.12651824951172,72.99970245361328,72.51197814941406,67.36622619628906,69.04380798339844,68.54743957519531,68.23505401611328,14.285715103149414,10.526315689086914,78.94737243652344,76.19047546386719,73.68421173095703,70,55,45,30.000001907348633,10.526315689086914,24.02022933959961,17179869184,12884901888,13630554112,11806638080
204,1770733713639,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.5863037109375,66.60595703125,72.31135559082031,72.12651824951172,72.99970245361328,72.51197814941406,67.36622619628906,69.04380798339844,68.54743957519531,68.23505401611328,10.526315689086914,19.047618865966797,75,73.68421173095703,70,68.42105102539063,63.15789031982422,36.842105865478516,30.000001907348633,5,23.236061096191406,17179869184,12884901888,13616381952,11806638080
204,1770733713844,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.5863037109375,66.60595703125,72.31135559082031,72.12651824951172,72.99970245361328,72.51197814941406,67.36622619628906,69.04380798339844,68.54743957519531,68.23505401611328,10,9.523809432983398,75,71.42857360839844,70,68.42105102539063,47.619049072265625,36.842105865478516,21.052631378173828,14.285715103149414,23.236061096191406,17179869184,12884901888,13618053120,11806638080
200,1770733714048,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.5863037109375,66.60595703125,71.98550415039063,71.94598388671875,72.99970245361328,72.51197814941406,67.36622619628906,69.04380798339844,68.54743957519531,68.23505401611328,30.000001907348633,40,78.94737243652344,75,68.42105102539063,65,52.6315803527832,42.85714340209961,25,5,23.236061096191406,17179869184,12884901888,13621772288,11806638080
200,1770733714249,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.45903015136719,66.46769714355469,71.98550415039063,71.94598388671875,72.91192626953125,72.5124740600586,67.65675354003906,69.15037536621094,68.46612548828125,68.42446899414063,33.333335876464844,35,75,83.33332824707031,70,73.68421173095703,57.894737243652344,40,35,15.000000953674316,23.236061096191406,17179869184,12884901888,13599424512,11806638080
203,1770733714449,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.45903015136719,66.46769714355469,71.98550415039063,71.94598388671875,72.91192626953125,72.5124740600586,67.65675354003906,69.15037536621094,68.46612548828125,68.42446899414063,5,10,78.94737243652344,75,70,75,55,31.57894515991211,30.000001907348633,10,23.236061096191406,17179869184,12884901888,13598965760,11806638080
200,1770733714653,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.45903015136719,66.46769714355469,71.98550415039063,71.94598388671875,72.91192626953125,72.5124740600586,67.65675354003906,69.15037536621094,68.46612548828125,68.42446899414063,14.285715103149414,10,75,70,70,65,50,35,30.000001907348633,5,23.428972244262695,17179869184,12884901888,13600063488,11806638080
204,1770733714853,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.45903015136719,66.46769714355469,71.98550415039063,71.94598388671875,72.91192626953125,72.5124740600586,67.65675354003906,69.15037536621094,68.46612548828125,68.42446899414063,10,10,75,73.68421173095703,68.42105102539063,65,60.000003814697266,42.105262756347656,20,5,23.428972244262695,17179869184,12884901888,13601226752,11806638080
201,1770733715058,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.52677154541016,66.54772186279297,72.03081512451172,72.05004119873047,73.2091293334961,72.60698699951172,67.6215591430664,69.12913513183594,68.48059844970703,68.50810241699219,10.526315689086914,10,76.19047546386719,75,78.94737243652344,73.68421173095703,50,42.85714340209961,25,14.285715103149414,23.428972244262695,17179869184,12884901888,13609369600,11806638080
200,1770733715260,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.52677154541016,66.54772186279297,72.03081512451172,72.05004119873047,73.2091293334961,72.60698699951172,67.6215591430664,69.12913513183594,68.48059844970703,68.50810241699219,10,10,77.77777862548828,75,71.42857360839844,65,50,40,30.000001907348633,5.263157844543457,23.428972244262695,17179869184,12884901888,13603291136,11806638080
200,1770733715460,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.52677154541016,66.54772186279297,72.03081512451172,72.05004119873047,73.2091293334961,72.60698699951172,67.6215591430664,69.12913513183594,68.48059844970703,68.50810241699219,20,25,76.19047546386719,73.68421173095703,73.68421173095703,65,52.6315803527832,35,35,5,23.428972244262695,17179869184,12884901888,13608124416,11806638080
200,1770733715661,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.52677154541016,66.54772186279297,72.03081512451172,72.05004119873047,73.2091293334961,72.60698699951172,67.6215591430664,69.12913513183594,68.48059844970703,68.50810241699219,45,50,78.94737243652344,75,70,68.42105102539063,63.15789031982422,36.842105865478516,30.000001907348633,15.000000953674316,23.54306983947754,17179869184,12884901888,13607485440,11806638080
203,1770733715861,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.52677154541016,66.54772186279297,72.03081512451172,72.05004119873047,73.2091293334961,72.60698699951172,67.6215591430664,69.12913513183594,68.48059844970703,68.50810241699219,50,50,75,75,68.42105102539063,65,52.38095474243164,30.000001907348633,30.000001907348633,5.263157844543457,23.54306983947754,17179869184,12884901888,13612646400,11806638080
200,1770733716065,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.54331970214844,66.65377044677734,72.0452651977539,72.03170013427734,73.24816131591797,72.57658386230469,67.62661743164063,68.89143371582031,68.6435317993164,68.26862335205078,60.000003814697266,52.6315803527832,78.94737243652344,75,73.68421173095703,68.42105102539063,47.36842346191406,40,25,14.285715103149414,23.54306983947754,17179869184,12884901888,13615579136,11806638080
204,1770733716266,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.54331970214844,66.65377044677734,72.0452651977539,72.03170013427734,73.24816131591797,72.57658386230469,67.62661743164063,68.89143371582031,68.6435317993164,68.26862335205078,60.000003814697266,57.142860412597656,75,70,70,65,55,35,35,0,23.54306983947754,17179869184,12884901888,13615579136,11806638080
204,1770733716470,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.54331970214844,66.65377044677734,72.0452651977539,72.03170013427734,73.24816131591797,72.57658386230469,67.62661743164063,68.89143371582031,68.6435317993164,68.26862335205078,70,66.66667175292969,80,78.94737243652344,76.19047546386719,75,57.142860412597656,47.36842346191406,35,25,23.54306983947754,17179869184,12884901888,13674627072,11806638080
201,1770733716674,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.54331970214844,66.65377044677734,72.0452651977539,72.03170013427734,73.24816131591797,72.57658386230469,67.62661743164063,68.89143371582031,68.6435317993164,68.26862335205078,90,84.21052551269531,75,75,73.68421173095703,68.42105102539063,57.894737243652344,57.142860412597656,31.57894515991211,33.333335876464844,23.41463851928711,17179869184,12884901888,13686947840,11806638080
200,1770733716876,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.54331970214844,66.65377044677734,72.0452651977539,72.03170013427734,73.24816131591797,72.57658386230469,67.62661743164063,68.89143371582031,68.6435317993164,68.26862335205078,95,100,80,75,71.42857360839844,70,60.000003814697266,45,35,15.789472579956055,23.41463851928711,17179869184,12884901888,13709639680,11806638080
202,1770733717077,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.77906799316406,67.32754516601563,72.27294158935547,72.46546936035156,73.30644226074219,72.78772735595703,68.01190185546875,69.3310546875,69.36959838867188,69.1634750366211,100,100,78.94737243652344,75,68.42105102539063,65,52.6315803527832,42.105262756347656,30.000001907348633,20,23.41463851928711,17179869184,12884901888,13715406848,11806638080
200,1770733717279,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.77906799316406,67.32754516601563,72.27294158935547,72.46546936035156,73.30644226074219,72.78772735595703,68.01190185546875,69.3310546875,69.36959838867188,69.1634750366211,95.23809814453125,95,80.95238494873047,78.94737243652344,73.68421173095703,68.42105102539063,55,42.85714340209961,40,21.052631378173828,23.41463851928711,17179869184,12884901888,13720125440,11806638080
203,1770733717480,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.77906799316406,67.32754516601563,72.27294158935547,72.46546936035156,73.30644226074219,72.78772735595703,68.01190185546875,69.3310546875,69.36959838867188,69.1634750366211,84.21052551269531,85,73.68421173095703,70,70,66.66667175292969,52.38095474243164,47.36842346191406,25,23.809524536132813,23.41463851928711,17179869184,12884901888,13728432128,11806638080
204,1770733717683,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.77906799316406,67.32754516601563,72.27294158935547,72.46546936035156,73.30644226074219,72.78772735595703,68.01190185546875,69.3310546875,69.36959838867188,69.1634750366211,70,75,90,89.47368621826172,90,88.8888931274414,83.33332824707031,66.66667175292969,65,52.6315803527832,24.024885177612305,17179869184,12884901888,13724336128,11806638080
200,1770733717887,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,72.77906799316406,67.32754516601563,72.27294158935547,72.46546936035156,73.30644226074219,72.78772735595703,68.01190185546875,69.3310546875,69.36959838867188,69.1634750366211,80.95238494873047,80.95238494873047,84.21052551269531,85,85,77.2727279663086,76.19047546386719,57.894737243652344,60.000003814697266,45.45454788208008,24.024885177612305,17179869184,12884901888,13717635072,11806638080
202,1770733718088,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.12830352783203,68.11030578613281,72.79590606689453,72.93290710449219,73.83198547363281,73.39543151855469,69.0322265625,70.17636108398438,70.33804321289063,70.445556640625,84.21052551269531,78.94737243652344,75,76.19047546386719,68.42105102539063,72.22222137451172,55,42.85714340209961,30.000001907348633,5.263157844543457,24.024885177612305,17179869184,12884901888,13717061632,11806638080
200,1770733718290,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.12830352783203,68.11030578613281,72.79590606689453,72.93290710449219,73.83198547363281,73.39543151855469,69.0322265625,70.17636108398438,70.33804321289063,70.445556640625,68.18181610107422,61.904762268066406,80,73.68421173095703,70,65,60.000003814697266,31.57894515991211,25,5,24.024885177612305,17179869184,12884901888,13658423296,11806638080
200,1770733718491,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,73.12830352783203,68.11030578613281,72.79590606689453,72.93290710449219,73.83198547363281,73.39543151855469,69.0322265625,70.17636108398438,70.33804321289063,70.445556640625,5.263157844543457,5.263157844543457,75,75,75,65,63.15789031982422,30.000001907348633,21.052631378173828,10,24.024885177612305,17179869184,12884901888,13660471296,11806638080
